Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CLM0000422,CUST0009205,VEH0009205,10000,2026-02-24,1
CLM0000423,CUST0009211,VEH0009211,10000,2026-02-01,1
CLM0000424,CUST0009230,VEH0009230,10000,2025-01-20,1
CLM0000425,CUST0009238,VEH0009238,10000,2025-01-06,1
CLM0000426,CUST0009280,VEH0009280,10000,2025-03-28,1
CLM0000427,CUST0009315,VEH0009315,10000,2025-06-21,1
CLM0000428,CUST0009324,VEH0009324,10000,2025-04-14,1
CLM0000429,CUST0009340,VEH0009340,10000,2025-12-21,1
CLM0000430,CUST0009349,VEH0009349,10000,2025-11-21,1
CLM0000431,CUST0009385,VEH0009385,10000,2025-01-20,1
CLM0000432,CUST0009406,VEH0009406,10000,2025-04-14,1
CLM0000433,CUST0009461,VEH0009461,10000,2025-03-28,1
CLM0000434,CUST0009477,VEH0009477,10000,2026-02-04,1
CLM0000435,CUST0009502,VEH0009502,10000,2025-02-06,1
CLM0000436,CUST0009510,VEH0009510,10000,2025-12-28,1
CLM0000437,CUST0009517,VEH0009517,10000,2025-09-14,1
CLM0000438,CUST0009525,VEH0009525,10000,2025-06-07,1
CLM0000439,CUST0009528,VEH0009528,10000,2025-04-28,1
CLM0000440,CUST0009530,VEH0009530,10000,2026-02-28,1
CLM0000441,CUST0009538,VEH0009538,10000,2025-07-14,1
CLM0000442,CUST0009546,VEH0009546,10000,2025-11-28,1
CLM0000443,CUST0009556,VEH0009556,10000,2025-06-28,1
CLM0000444,CUST0009558,VEH0009558,10000,2025-04-14,1
CLM0000445,CUST0009571,VEH0009571,10000,2025-02-13,1
CLM0000446,CUST0009598,VEH0009598,10000,2025-09-28,1
CLM0000447,CUST0009602,VEH0009602,10000,2025-07-21,1
CLM0000448,CUST0009635,VEH0009635,10000,2025-03-28,1
CLM0000449,CUST0009638,VEH0009638,10000,2025-09-14,1
CLM0000450,CUST0009639,VEH0009639,10000,2025-04-14,1
CLM0000451,CUST0009654,VEH0009654,10000,2025-10-14,1
CLM0000452,CUST0009664,VEH0009664,10000,2025-02-13,1
CLM0000453,CUST0009674,VEH0009674,10000,2025-10-07,1
CLM0000454,CUST0009688,VEH0009688,10000,2025-08-07,1
CLM0000455,CUST0009748,VEH0009748,10000,2025-08-07,1
CLM0000456,CUST0009793,VEH0009793,10000,2025-02-27,1
CLM0000457,CUST0009797,VEH0009797,10000,2026-02-16,1
CLM0000458,CUST0009835,VEH0009835,10000,2025-08-07,1
CLM0000459,CUST0009842,VEH0009842,10000,2026-01-14,1
CLM0000460,CUST0009851,VEH0009851,10000,2025-03-07,1
CLM0000461,CUST0009869,VEH0009869,10000,2025-01-27,1
CLM0000462,CUST0009912,VEH0009912,10000,2025-01-13,1
CLM0000463,CUST0009917,VEH0009917,10000,2025-06-28,1
CLM0000464,CUST0009927,VEH0009927,10000,2025-11-28,1
CLM0000465,CUST0010046,VEH0010046,10000,2025-10-07,1
CLM0000466,CUST0010050,VEH0010050,10000,2026-02-19,1
CLM0000467,CUST0010056,VEH0010056,10000,2025-04-28,1
CLM0000468,CUST0010102,VEH0010102,10000,2025-11-21,1
CLM0000469,CUST0010125,VEH0010125,10000,2025-12-14,1
CLM0000470,CUST0010197,VEH0010197,10000,2025-03-14,1
CLM0000471,CUST0010230,VEH0010230,10000,2025-05-07,1
CLM0000472,CUST0010243,VEH0010243,10000,2025-11-28,1
CLM0000473,CUST0010283,VEH0010283,10000,2025-01-20,1
CLM0000474,CUST0010332,VEH0010332,10000,2025-07-21,1
CLM0000475,CUST0010347,VEH0010347,10000,2025-08-21,1
CLM0000476,CUST0010372,VEH0010372,10000,2026-01-20,1
CLM0000477,CUST0010376,VEH0010376,10000,2025-08-07,1
CLM0000478,CUST0010382,VEH0010382,10000,2025-09-21,1
CLM0000479,CUST0010409,VEH0010409,10000,2025-09-07,1
CLM0000480,CUST0010414,VEH0010414,10000,2025-10-14,1
CLM0000481,CUST0010430,VEH0010430,10000,2025-07-28,1
CLM0000482,CUST0010431,VEH0010431,10000,2025-06-07,1
CLM0000483,CUST0010486,VEH0010486,10000,2025-07-14,1
CLM0000484,CUST0010560,VEH0010560,10000,2026-01-17,1
CLM0000485,CUST0010562,VEH0010562,10000,2025-03-28,1
CLM0000486,CUST0010574,VEH0010574,10000,2025-06-14,1
CLM0000487,CUST0010576,VEH0010576,10000,2026-01-30,1
CLM0000488,CUST0010577,VEH0010577,10000,2026-01-31,1
CLM0000489,CUST0010595,VEH0010595,10000,2025-09-21,1
CLM0000490,CUST0010596,VEH0010596,10000,2025-08-21,1
CLM0000491,CUST0010626,VEH0010626,10000,2025-04-14,1
CLM0000492,CUST0010630,VEH0010630,10000,2025-11-21,1
CLM0000493,CUST0010639,VEH0010639,10000,2025-01-27,1
CLM0000494,CUST0010656,VEH0010656,10000,2026-01-05,1
CLM0000495,CUST0010671,VEH0010671,10000,2026-01-08,1
CLM0000496,CUST0010692,VEH0010692,10000,2025-04-21,1
CLM0000497,CUST0010697,VEH0010697,10000,2025-02-06,1
CLM0000498,CUST0010712,VEH0010712,10000,2025-08-14,1
CLM0000499,CUST0010716,VEH0010716,10000,2025-10-07,1
CLM0000500,CUST0010734,VEH0010734,10000,2025-10-14,1
CLM0000501,CUST0010737,VEH0010737,10000,2025-07-21,1
CLM0000502,CUST0010769,VEH0010769,10000,2025-04-14,1
CLM0000503,CUST0010792,VEH0010792,10000,2025-01-06,1
CLM0000504,CUST0010794,VEH0010794,10000,2025-10-28,1
CLM0000505,CUST0010818,VEH0010818,10000,2025-12-07,1
CLM0000506,CUST0010823,VEH0010823,10000,2026-01-23,1
CLM0000507,CUST0010826,VEH0010826,10000,2025-06-07,1
CLM0000508,CUST0010828,VEH0010828,10000,2026-01-21,1
CLM0000509,CUST0010875,VEH0010875,10000,2025-06-28,1
CLM0000510,CUST0010900,VEH0010900,10000,2025-05-28,1
CLM0000511,CUST0010911,VEH0010911,10000,2025-11-14,1
CLM0000512,CUST0010913,VEH0010913,10000,2025-02-27,1
CLM0000513,CUST0010916,VEH0010916,10000,2025-11-28,1
CLM0000514,CUST0010948,VEH0010948,10000,2026-01-29,1
CLM0000515,CUST0010974,VEH0010974,10000,2025-06-07,1
CLM0000516,CUST0011029,VEH0011029,10000,2025-08-14,1
CLM0000517,CUST0011060,VEH0011060,10000,2025-11-07,1
CLM0000518,CUST0011081,VEH0011081,10000,2025-12-14,1
CLM0000519,CUST0011085,VEH0011085,10000,2025-01-27,1
CLM0000520,CUST0011117,VEH0011117,10000,2026-01-20,1
CLM0000521,CUST0011134,VEH0011134,10000,2025-09-28,1
CLM0000522,CUST0011135,VEH0011135,10000,2025-01-20,1
CLM0000523,CUST0011140,VEH0011140,10000,2026-01-09,1
CLM0000524,CUST0011142,VEH0011142,10000,2025-10-21,1
CLM0000525,CUST0011157,VEH0011157,10000,2026-01-24,1
CLM0000526,CUST0011173,VEH0011173,10000,2026-01-19,1
CLM0000527,CUST0011175,VEH0011175,10000,2025-07-07,1
CLM0000528,CUST0011184,VEH0011184,10000,2025-06-21,1
CLM0000529,CUST0011196,VEH0011196,10000,2025-01-06,1
CLM0000530,CUST0011200,VEH0011200,10000,2025-06-21,1
CLM0000531,CUST0011204,VEH0011204,10000,2025-10-07,1
CLM0000532,CUST0011256,VEH0011256,10000,2026-02-21,1
CLM0000533,CUST0011266,VEH0011266,10000,2025-05-07,1
CLM0000534,CUST0011273,VEH0011273,10000,2025-01-13,1
CLM0000535,CUST0011297,VEH0011297,10000,2025-02-13,1
CLM0000536,CUST0011308,VEH0011308,10000,2025-10-21,1
CLM0000537,CUST0011314,VEH0011314,10000,2026-01-26,1
CLM0000538,CUST0011320,VEH0011320,10000,2026-02-18,1
CLM0000539,CUST0011330,VEH0011330,10000,2025-11-28,1
CLM0000540,CUST0011337,VEH0011337,10000,2025-08-14,1
CLM0000541,CUST0011346,VEH0011346,10000,2025-11-14,1
CLM0000542,CUST0011354,VEH0011354,10000,2025-02-06,1
CLM0000543,CUST0011383,VEH0011383,10000,2025-01-27,1
CLM0000544,CUST0011403,VEH0011403,10000,2025-09-21,1
CLM0000545,CUST0011414,VEH0011414,10000,2025-03-21,1
CLM0000546,CUST0011417,VEH0011417,10000,2026-01-19,1
CLM0000547,CUST0011462,VEH0011462,10000,2025-01-06,1
CLM0000548,CUST0011490,VEH0011490,10000,2025-09-28,1
CLM0000549,CUST0011524,VEH0011524,10000,2025-04-14,1
CLM0000550,CUST0011527,VEH0011527,10000,2025-04-07,1
CLM0000551,CUST0011531,VEH0011531,10000,2026-02-17,1
CLM0000552,CUST0011532,VEH0011532,10000,2025-08-21,1
CLM0000553,CUST0011585,VEH0011585,10000,2025-05-28,1
CLM0000554,CUST0011589,VEH0011589,10000,2025-11-28,1
CLM0000555,CUST0011631,VEH0011631,10000,2025-05-14,1
CLM0000556,CUST0011637,VEH0011637,10000,2025-01-27,1
CLM0000557,CUST0011641,VEH0011641,10000,2026-02-09,1
CLM0000558,CUST0011663,VEH0011663,10000,2025-01-27,1
CLM0000559,CUST0011700,VEH0011700,10000,2025-09-21,1
CLM0000560,CUST0011744,VEH0011744,10000,2025-06-14,1
CLM0000561,CUST0011777,VEH0011777,10000,2025-09-28,1
CLM0000562,CUST0011780,VEH0011780,10000,2025-12-28,1
CLM0000563,CUST0011797,VEH0011797,10000,2025-03-21,1
CLM0000564,CUST0011834,VEH0011834,10000,2026-02-19,1
CLM0000565,CUST0011841,VEH0011841,10000,2025-06-14,1
CLM0000566,CUST0011851,VEH0011851,10000,2025-06-07,1
CLM0000567,CUST0011871,VEH0011871,10000,2026-01-18,1
CLM0000568,CUST0011902,VEH0011902,10000,2026-02-08,1
CLM0000569,CUST0011913,VEH0011913,10000,2025-04-07,1
CLM0000570,CUST0011914,VEH0011914,10000,2026-02-12,1
CLM0000571,CUST0011916,VEH0011916,10000,2026-02-21,1
CLM0000572,CUST0011941,VEH0011941,10000,2025-08-28,1
CLM0000573,CUST0011966,VEH0011966,10000,2025-04-21,1
CLM0000574,CUST0011978,VEH0011978,10000,2026-02-18,1
CLM0000575,CUST0012048,VEH0012048,10000,2026-02-24,1
CLM0000576,CUST0012061,VEH0012061,10000,2025-08-14,1
CLM0000577,CUST0012068,VEH0012068,10000,2026-01-23,1
CLM0000578,CUST0012074,VEH0012074,10000,2025-09-21,1
CLM0000579,CUST0012081,VEH0012081,10000,2025-10-14,1
CLM0000580,CUST0012116,VEH0012116,10000,2025-10-07,1
CLM0000581,CUST0012140,VEH0012140,10000,2025-06-21,1
CLM0000582,CUST0012148,VEH0012148,10000,2025-05-07,1
CLM0000583,CUST0012156,VEH0012156,10000,2025-03-28,1
CLM0000584,CUST0012176,VEH0012176,10000,2025-02-13,1
CLM0000585,CUST0012193,VEH0012193,10000,2026-01-08,1
CLM0000586,CUST0012223,VEH0012223,10000,2025-09-14,1
CLM0000587,CUST0012238,VEH0012238,10000,2025-02-06,1
CLM0000588,CUST0012248,VEH0012248,10000,2025-12-21,1
CLM0000589,CUST0012261,VEH0012261,10000,2026-02-25,1
CLM0000590,CUST0012265,VEH0012265,10000,2025-02-27,1
CLM0000591,CUST0012275,VEH0012275,10000,2025-11-21,1
CLM0000592,CUST0012278,VEH0012278,10000,2025-10-07,1
CLM0000593,CUST0012281,VEH0012281,10000,2025-10-28,1
CLM0000594,CUST0012334,VEH0012334,10000,2026-01-05,1
CLM0000595,CUST0012338,VEH0012338,10000,2025-01-27,1
CLM0000596,CUST0012351,VEH0012351,10000,2025-04-28,1
CLM0000597,CUST0012375,VEH0012375,10000,2026-01-10,1
CLM0000598,CUST0012392,VEH0012392,10000,2025-12-21,1
CLM0000599,CUST0012414,VEH0012414,10000,2026-01-15,1
CLM0000600,CUST0012421,VEH0012421,10000,2026-02-11,1
CLM0000601,CUST0012436,VEH0012436,10000,2026-02-16,1
CLM0000602,CUST0012450,VEH0012450,10000,2025-12-21,1
CLM0000603,CUST0012452,VEH0012452,10000,2025-08-14,1
CLM0000604,CUST0012472,VEH0012472,10000,2025-11-28,1
CLM0000605,CUST0012490,VEH0012490,10000,2025-09-07,1
CLM0000606,CUST0012496,VEH0012496,10000,2026-01-12,1
CLM0000607,CUST0012512,VEH0012512,10000,2026-02-17,1
CLM0000608,CUST0012516,VEH0012516,10000,2025-02-13,1
CLM0000609,CUST0012546,VEH0012546,10000,2025-11-28,1
CLM0000610,CUST0012580,VEH0012580,10000,2025-03-21,1
CLM0000611,CUST0012585,VEH0012585,10000,2025-01-27,1
CLM0000612,CUST0012638,VEH0012638,10000,2025-09-07,1
CLM0000613,CUST0012659,VEH0012659,10000,2025-10-28,1
CLM0000614,CUST0012674,VEH0012674,10000,2025-12-21,1
CLM0000615,CUST0012678,VEH0012678,10000,2025-04-07,1
CLM0000616,CUST0012690,VEH0012690,10000,2025-05-21,1
CLM0000617,CUST0012713,VEH0012713,10000,2025-09-28,1
CLM0000618,CUST0012730,VEH0012730,10000,2025-11-28,1
CLM0000619,CUST0012742,VEH0012742,10000,2025-11-14,1
CLM0000620,CUST0012765,VEH0012765,10000,2025-03-14,1
CLM0000621,CUST0012862,VEH0012862,10000,2025-09-14,1
CLM0000622,CUST0012896,VEH0012896,10000,2025-11-14,1
CLM0000623,CUST0012904,VEH0012904,10000,2025-07-07,1
CLM0000624,CUST0012926,VEH0012926,10000,2025-10-14,1
CLM0000625,CUST0012932,VEH0012932,10000,2025-05-28,1
CLM0000626,CUST0012953,VEH0012953,10000,2025-08-28,1
CLM0000627,CUST0012962,VEH0012962,10000,2025-09-14,1
CLM0000628,CUST0013018,VEH0013018,10000,2025-10-28,1
CLM0000629,CUST0013034,VEH0013034,10000,2025-10-21,1
CLM0000630,CUST0013040,VEH0013040,10000,2025-10-14,1
CLM0000631,CUST0013065,VEH0013065,10000,2025-06-28,1
CLM0000632,CUST0013093,VEH0013093,10000,2025-11-14,1
CLM0000633,CUST0013098,VEH0013098,10000,2025-05-07,1
CLM0000634,CUST0013108,VEH0013108,10000,2026-01-08,1
CLM0000635,CUST0013154,VEH0013154,10000,2025-08-07,1
CLM0000636,CUST0013162,VEH0013162,10000,2025-09-21,1
CLM0000637,CUST0013172,VEH0013172,10000,2025-10-21,1
CLM0000638,CUST0013188,VEH0013188,10000,2026-01-17,1
CLM0000639,CUST0013233,VEH0013233,10000,2025-10-14,1
CLM0000640,CUST0013235,VEH0013235,10000,2025-02-27,1
CLM0000641,CUST0013252,VEH0013252,10000,2025-02-20,1
CLM0000642,CUST0013309,VEH0013309,10000,2025-01-06,1
CLM0000643,CUST0013330,VEH0013330,10000,2026-01-26,1
CLM0000644,CUST0013435,VEH0013435,10000,2025-09-21,1
CLM0000645,CUST0013443,VEH0013443,10000,2025-09-21,1
CLM0000646,CUST0013517,VEH0013517,10000,2025-05-21,1
CLM0000647,CUST0013518,VEH0013518,10000,2026-01-12,1
CLM0000648,CUST0013595,VEH0013595,10000,2025-09-21,1
CLM0000649,CUST0013604,VEH0013604,10000,2025-08-07,1
CLM0000650,CUST0013615,VEH0013615,10000,2025-01-06,1
CLM0000651,CUST0013629,VEH0013629,10000,2025-07-07,1
CLM0000652,CUST0013630,VEH0013630,10000,2026-02-02,1
CLM0000653,CUST0013651,VEH0013651,10000,2025-02-27,1
CLM0000654,CUST0013735,VEH0013735,10000,2025-09-14,1
CLM0000655,CUST0013775,VEH0013775,10000,2025-09-21,1
CLM0000656,CUST0013777,VEH0013777,10000,2025-04-14,1
CLM0000657,CUST0013781,VEH0013781,10000,2026-02-23,1
CLM0000658,CUST0013866,VEH0013866,10000,2025-07-21,1
CLM0000659,CUST0013875,VEH0013875,10000,2025-11-28,1
CLM0000660,CUST0013899,VEH0013899,10000,2026-01-05,1
CLM0000661,CUST0013928,VEH0013928,10000,2025-12-14,1
CLM0000662,CUST0013947,VEH0013947,10000,2025-07-21,1
CLM0000663,CUST0013951,VEH0013951,10000,2026-01-13,1
CLM0000664,CUST0013960,VEH0013960,10000,2025-12-07,1
CLM0000665,CUST0013997,VEH0013997,10000,2026-01-29,1
CLM0000666,CUST0014034,VEH0014034,10000,2025-11-21,1
CLM0000667,CUST0014038,VEH0014038,10000,2025-08-21,1
CLM0000668,CUST0014060,VEH0014060,10000,2026-01-18,1
CLM0000669,CUST0014091,VEH0014091,10000,2026-01-25,1
CLM0000670,CUST0014119,VEH0014119,10000,2025-02-27,1
CLM0000671,CUST0014155,VEH0014155,10000,2025-01-20,1
CLM0000672,CUST0014170,VEH0014170,10000,2025-07-07,1
CLM0000673,CUST0014177,VEH0014177,10000,2025-06-14,1
CLM0000674,CUST0014182,VEH0014182,10000,2025-01-27,1
CLM0000675,CUST0014200,VEH0014200,10000,2025-03-07,1
CLM0000676,CUST0014209,VEH0014209,10000,2026-02-27,1
CLM0000677,CUST0014210,VEH0014210,10000,2025-01-06,1
CLM0000678,CUST0014276,VEH0014276,10000,2025-02-06,1
CLM0000679,CUST0014294,VEH0014294,10000,2025-12-14,1
CLM0000680,CUST0014310,VEH0014310,10000,2025-10-07,1
CLM0000681,CUST0014311,VEH0014311,10000,2025-03-07,1
CLM0000682,CUST0014336,VEH0014336,10000,2026-02-09,1
CLM0000683,CUST0014338,VEH0014338,10000,2026-01-24,1
CLM0000684,CUST0014357,VEH0014357,10000,2026-01-12,1
CLM0000685,CUST0014369,VEH0014369,10000,2026-02-02,1
CLM0000686,CUST0014379,VEH0014379,10000,2025-01-13,1
CLM0000687,CUST0014393,VEH0014393,10000,2025-05-21,1
CLM0000688,CUST0014395,VEH0014395,10000,2025-05-07,1
CLM0000689,CUST0014398,VEH0014398,10000,2025-03-21,1
CLM0000690,CUST0014407,VEH0014407,10000,2025-04-07,1
CLM0000691,CUST0014425,VEH0014425,10000,2025-05-21,1
CLM0000692,CUST0014435,VEH0014435,10000,2026-01-01,1
CLM0000693,CUST0014443,VEH0014443,10000,2025-05-07,1
CLM0000694,CUST0014481,VEH0014481,10000,2025-02-20,1
CLM0000695,CUST0014506,VEH0014506,10000,2025-02-20,1
CLM0000696,CUST0014545,VEH0014545,10000,2025-08-21,1
CLM0000697,CUST0014595,VEH0014595,10000,2025-06-07,1
CLM0000698,CUST0014610,VEH0014610,10000,2025-09-14,1
CLM0000699,CUST0014617,VEH0014617,10000,2025-01-27,1
CLM0000700,CUST0014640,VEH0014640,10000,2025-03-21,1
CLM0000701,CUST0014646,VEH0014646,10000,2025-10-07,1
CLM0000702,CUST0014676,VEH0014676,10000,2025-03-14,1
CLM0000703,CUST0014682,VEH0014682,10000,2025-09-21,1
CLM0000704,CUST0014683,VEH0014683,10000,2025-11-14,1
CLM0000705,CUST0014713,VEH0014713,10000,2025-11-21,1
CLM0000706,CUST0014715,VEH0014715,10000,2025-06-21,1
CLM0000707,CUST0014731,VEH0014731,10000,2026-01-08,1
CLM0000708,CUST0014736,VEH0014736,10000,2025-10-14,1
CLM0000709,CUST0014756,VEH0014756,10000,2025-09-21,1
CLM0000710,CUST0014759,VEH0014759,10000,2025-01-06,1
CLM0000711,CUST0014780,VEH0014780,10000,2025-10-21,1
CLM0000712,CUST0014821,VEH0014821,10000,2025-08-28,1
CLM0000713,CUST0014842,VEH0014842,10000,2025-06-28,1
CLM0000714,CUST0014866,VEH0014866,10000,2025-06-07,1
CLM0000715,CUST0014868,VEH0014868,10000,2025-01-13,1
CLM0000716,CUST0014929,VEH0014929,10000,2025-06-07,1
CLM0000717,CUST0014934,VEH0014934,10000,2025-04-28,1
CLM0000718,CUST0014936,VEH0014936,10000,2026-02-14,1
CLM0000719,CUST0014948,VEH0014948,10000,2025-09-14,1
CLM0000720,CUST0014958,VEH0014958,10000,2025-03-28,1
CLM0000721,CUST0014999,VEH0014999,10000,2025-02-27,1
CLM0000722,CUST0015034,VEH0015034,10000,2026-02-19,1
CLM0000723,CUST0015062,VEH0015062,10000,2025-09-21,1
CLM0000724,CUST0015064,VEH0015064,10000,2025-06-28,1
CLM0000725,CUST0015093,VEH0015093,10000,2025-01-27,1
CLM0000726,CUST0015193,VEH0015193,10000,2025-04-14,1
CLM0000727,CUST0015195,VEH0015195,10000,2025-11-07,1
CLM0000728,CUST0015196,VEH0015196,10000,2025-03-14,1
CLM0000729,CUST0015221,VEH0015221,10000,2025-01-13,1
CLM0000730,CUST0015238,VEH0015238,10000,2025-03-21,1
CLM0000731,CUST0015280,VEH0015280,10000,2026-01-04,1
CLM0000732,CUST0015288,VEH0015288,10000,2025-04-14,1
CLM0000733,CUST0015305,VEH0015305,10000,2025-09-14,1
CLM0000734,CUST0015306,VEH0015306,10000,2025-06-21,1
CLM0000735,CUST0015340,VEH0015340,10000,2025-07-14,1
CLM0000736,CUST0015371,VEH0015371,10000,2025-07-14,1
CLM0000737,CUST0015446,VEH0015446,10000,2025-10-28,1
CLM0000738,CUST0015461,VEH0015461,10000,2025-05-28,1
CLM0000739,CUST0015470,VEH0015470,10000,2025-09-28,1
CLM0000740,CUST0015471,VEH0015471,10000,2025-10-28,1
CLM0000741,CUST0015477,VEH0015477,10000,2025-06-14,1
CLM0000742,CUST0015479,VEH0015479,10000,2025-08-14,1
CLM0000743,CUST0015527,VEH0015527,10000,2025-12-07,1
CLM0000744,CUST0015560,VEH0015560,10000,2026-01-06,1
CLM0000745,CUST0015574,VEH0015574,10000,2025-07-14,1
CLM0000746,CUST0015602,VEH0015602,10000,2026-02-25,1
CLM0000747,CUST0015607,VEH0015607,10000,2025-10-07,1
CLM0000748,CUST0015627,VEH0015627,10000,2025-04-07,1
CLM0000749,CUST0015629,VEH0015629,10000,2025-02-06,1
CLM0000750,CUST0015660,VEH0015660,10000,2025-03-07,1
CLM0000751,CUST0015662,VEH0015662,10000,2025-08-14,1
CLM0000752,CUST0015745,VEH0015745,10000,2025-09-28,1
CLM0000753,CUST0015748,VEH0015748,10000,2025-08-07,1
CLM0000754,CUST0015752,VEH0015752,10000,2025-08-28,1
CLM0000755,CUST0015766,VEH0015766,10000,2025-10-07,1
CLM0000756,CUST0015797,VEH0015797,10000,2025-04-07,1
CLM0000757,CUST0015815,VEH0015815,10000,2025-08-14,1
CLM0000758,CUST0015823,VEH0015823,10000,2025-03-14,1
CLM0000759,CUST0015835,VEH0015835,10000,2025-11-28,1
CLM0000760,CUST0015842,VEH0015842,10000,2025-06-07,1
CLM0000761,CUST0015902,VEH0015902,10000,2025-03-07,1
CLM0000762,CUST0015952,VEH0015952,10000,2025-05-21,1
CLM0000763,CUST0016001,VEH0016001,10000,2025-04-21,1
CLM0000764,CUST0016019,VEH0016019,10000,2026-02-04,1
CLM0000765,CUST0016020,VEH0016020,10000,2026-01-31,1
CLM0000766,CUST0016022,VEH0016022,10000,2025-05-14,1
CLM0000767,CUST0016031,VEH0016031,10000,2025-03-28,1
CLM0000768,CUST0016061,VEH0016061,10000,2025-02-20,1
CLM0000769,CUST0016119,VEH0016119,10000,2025-01-27,1
CLM0000770,CUST0016125,VEH0016125,10000,2025-07-14,1
CLM0000771,CUST0016133,VEH0016133,10000,2026-01-13,1
CLM0000772,CUST0016151,VEH0016151,10000,2025-02-06,1
CLM0000773,CUST0016165,VEH0016165,10000,2025-06-28,1
CLM0000774,CUST0016168,VEH0016168,10000,2026-02-10,1
CLM0000775,CUST0016238,VEH0016238,10000,2026-01-28,1
CLM0000776,CUST0016259,VEH0016259,10000,2025-12-07,1
CLM0000777,CUST0016289,VEH0016289,10000,2025-05-14,1
CLM0000778,CUST0016334,VEH0016334,10000,2026-02-05,1
CLM0000779,CUST0016336,VEH0016336,10000,2025-11-28,1
CLM0000780,CUST0016353,VEH0016353,10000,2025-08-07,1
CLM0000781,CUST0016354,VEH0016354,10000,2026-02-13,1
CLM0000782,CUST0016359,VEH0016359,10000,2025-07-14,1
CLM0000783,CUST0016365,VEH0016365,10000,2025-12-28,1
CLM0000784,CUST0016366,VEH0016366,10000,2025-09-21,1
CLM0000785,CUST0016417,VEH0016417,10000,2026-01-10,1
CLM0000786,CUST0016428,VEH0016428,10000,2025-10-14,1
CLM0000787,CUST0016473,VEH0016473,10000,2025-01-20,1
CLM0000788,CUST0016477,VEH0016477,10000,2025-07-21,1
CLM0000789,CUST0016485,VEH0016485,10000,2025-07-28,1
CLM0000790,CUST0016487,VEH0016487,10000,2026-01-18,1
CLM0000791,CUST0016494,VEH0016494,10000,2025-07-21,1
CLM0000792,CUST0016518,VEH0016518,10000,2025-04-21,1
CLM0000793,CUST0016547,VEH0016547,10000,2026-02-02,1
CLM0000794,CUST0016551,VEH0016551,10000,2025-01-27,1
CLM0000795,CUST0016554,VEH0016554,10000,2026-01-12,1
CLM0000796,CUST0016568,VEH0016568,10000,2025-04-07,1
CLM0000797,CUST0016573,VEH0016573,10000,2025-01-13,1
CLM0000798,CUST0016582,VEH0016582,10000,2025-12-21,1
CLM0000799,CUST0016592,VEH0016592,10000,2025-02-20,1
CLM0000800,CUST0016614,VEH0016614,10000,2025-03-21,1
CLM0000801,CUST0016620,VEH0016620,10000,2026-02-18,1
CLM0000802,CUST0016623,VEH0016623,10000,2025-05-07,1
CLM0000803,CUST0016642,VEH0016642,10000,2025-01-27,1
CLM0000804,CUST0016646,VEH0016646,10000,2026-01-02,1
CLM0000805,CUST0016654,VEH0016654,10000,2025-11-14,1
CLM0000806,CUST0016659,VEH0016659,10000,2025-10-21,1
CLM0000807,CUST0016673,VEH0016673,10000,2026-01-01,1
CLM0000808,CUST0016690,VEH0016690,10000,2025-08-21,1
CLM0000809,CUST0016716,VEH0016716,10000,2026-01-07,1
CLM0000810,CUST0016751,VEH0016751,10000,2025-08-21,1
CLM0000811,CUST0016753,VEH0016753,10000,2025-10-28,1
CLM0000812,CUST0016767,VEH0016767,10000,2025-02-27,1
CLM0000813,CUST0016775,VEH0016775,10000,2025-09-21,1
CLM0000814,CUST0016808,VEH0016808,10000,2026-01-27,1
CLM0000815,CUST0016823,VEH0016823,10000,2025-12-28,1
CLM0000816,CUST0016827,VEH0016827,10000,2025-09-14,1
CLM0000817,CUST0016872,VEH0016872,10000,2026-01-22,1
CLM0000818,CUST0016892,VEH0016892,10000,2025-04-21,1
CLM0000819,CUST0016911,VEH0016911,10000,2026-01-18,1
CLM0000820,CUST0016937,VEH0016937,10000,2025-07-14,1
CLM0000821,CUST0016941,VEH0016941,10000,2025-04-21,1
CLM0000822,CUST0016948,VEH0016948,10000,2025-07-21,1
CLM0000823,CUST0017011,VEH0017011,10000,2026-01-09,1
CLM0000824,CUST0017027,VEH0017027,10000,2025-03-14,1
CLM0000825,CUST0017058,VEH0017058,10000,2025-07-07,1
CLM0000826,CUST0017065,VEH0017065,10000,2025-06-07,1
CLM0000827,CUST0017084,VEH0017084,10000,2025-11-07,1
CLM0000828,CUST0017124,VEH0017124,10000,2025-04-14,1
CLM0000829,CUST0017153,VEH0017153,10000,2025-10-07,1
CLM0000830,CUST0017159,VEH0017159,10000,2025-06-21,1
CLM0000831,CUST0017168,VEH0017168,10000,2025-02-13,1
CLM0000832,CUST0017234,VEH0017234,10000,2025-03-07,1
CLM0000833,CUST0017238,VEH0017238,10000,2025-03-21,1
CLM0000834,CUST0017247,VEH0017247,10000,2025-02-20,1
CLM0000835,CUST0017272,VEH0017272,10000,2025-04-14,1
CLM0000836,CUST0017300,VEH0017300,10000,2025-11-14,1
CLM0000837,CUST0017350,VEH0017350,10000,2025-11-14,1
CLM0000838,CUST0017367,VEH0017367,10000,2025-08-14,1
CLM0000839,CUST0017380,VEH0017380,10000,2025-10-21,1
CLM0000840,CUST0017418,VEH0017418,10000,2025-01-27,1
CLM0000841,CUST0017446,VEH0017446,10000,2025-12-21,1
CLM0000842,CUST0017456,VEH0017456,10000,2025-01-06,1
CLM0000843,CUST0017475,VEH0017475,10000,2025-06-21,1
